CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION,TIME_24HR
TRLU5869252,HLL,2/3/2024 0:01,2/3/2024,Saturday,12:01:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,00:01:00
WIKU5201240,MLH,6/21/2024 12:34,6/21/2024,Friday,12:34:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,12:34:00
ESDU4075587,ESL,7/15/2024 12:21,7/15/2024,Monday,12:21:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,12:21:00
WFHU5195877,ESL,7/15/2024 12:21,7/15/2024,Monday,12:21:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment,12:21:00
GCSU2021209,NVSL,8/3/2024 10:15,8/3/2024,Saturday,10:15:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,10:15:00
BSIU8339359,SEAL,8/8/2024 10:03,8/8/2024,Thursday,10:03:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:03:00
MOAU6522839,OTSL,8/20/2024 16:22,8/20/2024,Tuesday,4:22:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,16:22:00
GCXU5917356,HLL,8/21/2024 13:42,8/21/2024,Wednesday,1:42:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,13:42:00
DVRU1620858,SKSLL,8/23/2024 11:45,8/23/2024,Friday,11:45:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,11:45:00
HLBU1824827,HLL,8/23/2024 17:09,8/23/2024,Friday,5:09:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,17:09:00
CAIU7899902,UFC,8/28/2024 15:19,8/28/2024,Wednesday,3:19:00,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service,15:19:00
TIGU6249183,BLINE,8/29/2024 8:41,8/29/2024,Thursday,8:41:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,08:41:00
UACU3482264,HLL,9/2/2024 8:40,9/2/2024,Monday,8:40:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:40:00
TRHU8931821,TSLINE,9/4/2024 9:00,9/4/2024,Wednesday,9:00:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,09:00:00
FCIU7112131,KMTC,9/4/2024 16:56,9/4/2024,Wednesday,4:56:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:56:00
CXSU1009906,ONE,9/4/2024 21:11,9/4/2024,Wednesday,9:11:00,PM,OT,Open Top,42U1,40,8'6'',8,Ventilated,No,EXP,Export Service,21:11:00
HLHU8300192,SMMC,9/5/2024 13:42,9/5/2024,Thursday,1:42:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,13:42:00
HALU2028414,HSC,9/5/2024 13:42,9/5/2024,Thursday,1:42:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,13:42:00
TCLU5880885,SMMC,9/5/2024 13:42,9/5/2024,Thursday,1:42:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,13:42:00
OSKU0527128,PACE,9/5/2024 22:12,9/5/2024,Thursday,10:12:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,22:12:00
ONEU0444418,ONE,9/5/2024 12:29,9/5/2024,Thursday,12:29:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,12:29:00
SKHU8907265,SMMC,9/5/2024 13:42,9/5/2024,Thursday,1:42:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,13:42:00
HLHU8355298,SMMC,9/5/2024 13:42,9/5/2024,Thursday,1:42:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,13:42:00
SKHU8129220,SMMC,9/5/2024 13:42,9/5/2024,Thursday,1:42:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,13:42:00
HPCU4670840,SEAL,9/6/2024 10:36,9/6/2024,Friday,10:36:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:36:00
HPCU4702206,SEAL,9/6/2024 10:36,9/6/2024,Friday,10:36:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:36:00
FCIU9189087,SEAL,9/6/2024 10:36,9/6/2024,Friday,10:36:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:36:00
HLXU8069113,HLL,9/7/2024 13:49,9/7/2024,Saturday,1:49:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,13:49:00
TCNU6856392,ONE,9/7/2024 14:34,9/7/2024,Saturday,2:34:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,14:34:00
VOLU4924326,VOLT,9/7/2024 1:18,9/7/2024,Saturday,1:18:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,01:18:00
MEDU3026315,FRL,9/7/2024 13:53,9/7/2024,Saturday,1:53:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,13:53:00
GLDU7592828,HLL,9/7/2024 13:49,9/7/2024,Saturday,1:49:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,13:49:00
ESHU7253310,VOLT,9/7/2024 1:18,9/7/2024,Saturday,1:18:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,01:18:00
FSCU5078736,COSCO,9/8/2024 17:07,9/8/2024,Sunday,5:07:00,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty,17:07:00
YLLU2003090,MNJ,9/9/2024 15:38,9/9/2024,Monday,3:38:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,15:38:00
XHCU5486713,EMSS,9/9/2024 13:06,9/9/2024,Monday,1:06:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,13:06:00
HLBU1748990,HLL,9/9/2024 13:41,9/9/2024,Monday,1:41:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,13:41:00
TDRU1787295,PACE,9/9/2024 7:21,9/9/2024,Monday,7:21:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,07:21:00
WHLU5467473,NVSL,9/10/2024 9:38,9/10/2024,Tuesday,9:38:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,09:38:00
ECMU9339097,SKSLL,9/11/2024 11:57,9/11/2024,Wednesday,11:57:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,11:57:00
MEDU8271275,VUDIX,9/11/2024 13:07,9/11/2024,Wednesday,1:07:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,13:07:00
GESU1286070,CSXL,9/11/2024 13:29,9/11/2024,Wednesday,1:29:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,13:29:00
ONEU5231436,ONE,9/11/2024 20:15,9/11/2024,Wednesday,8:15:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,20:15:00
FANU1926604,HLL,9/12/2024 14:29,9/12/2024,Thursday,2:29:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,14:29:00
TLLU5957440,MSK,9/12/2024 13:28,9/12/2024,Thursday,1:28:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,13:28:00
BSIU2727845,LIVA,9/12/2024 14:54,9/12/2024,Thursday,2:54:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,14:54:00
BAXU2660916,BAX,9/12/2024 13:59,9/12/2024,Thursday,1:59:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,13:59:00
BAXU2656623,BAX,9/12/2024 13:59,9/12/2024,Thursday,1:59:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,13:59:00
TSSU5068230,TSLINE,9/12/2024 14:15,9/12/2024,Thursday,2:15:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,14:15:00
TIIU5349710,OOCL,9/13/2024 19:01,9/13/2024,Friday,7:01:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:01:00
OOCU4973013,COSCO,9/13/2024 19:02,9/13/2024,Friday,7:02:00,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty,19:02:00
BSIU8171373,OOCL,9/13/2024 19:00,9/13/2024,Friday,7:00:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:00:00
TRHU4295146,OOCL,9/13/2024 19:02,9/13/2024,Friday,7:02:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:02:00
NLLU4205611,LOTUS,9/13/2024 16:13,9/13/2024,Friday,4:13:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,16:13:00
GESU1209392,UAFL,9/13/2024 11:33,9/13/2024,Friday,11:33:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,11:33:00
OOLU0567671,COSCO,9/13/2024 19:00,9/13/2024,Friday,7:00:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service,19:00:00
TCKU6202967,OOCL,9/13/2024 15:32,9/13/2024,Friday,3:32:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,15:32:00
CSNU6496135,OOCL,9/13/2024 15:32,9/13/2024,Friday,3:32:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,15:32:00
OOCU8640350,OOCL,9/13/2024 19:01,9/13/2024,Friday,7:01:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:01:00
TSSU2141255,TSLINE,9/16/2024 10:28,9/16/2024,Monday,10:28:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,10:28:00
TSSU5121967,TSLINE,9/16/2024 10:28,9/16/2024,Monday,10:28:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:28:00
ESDU4284205,ESL,9/16/2024 14:15,9/16/2024,Monday,2:15:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,14:15:00
TXGU5812495,TSLINE,9/16/2024 10:28,9/16/2024,Monday,10:28:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:28:00
TSSU5195240,TSLINE,9/16/2024 10:28,9/16/2024,Monday,10:28:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:28:00
TRHU6616498,TSLINE,9/16/2024 10:28,9/16/2024,Monday,10:28:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,10:28:00
TGBU9828917,OOCL,9/16/2024 8:56,9/16/2024,Monday,8:56:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,08:56:00
CSYU4014789,CSXL,9/17/2024 10:59,9/17/2024,Tuesday,10:59:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service,10:59:00
TCNU8257201,HLL,9/17/2024 19:51,9/17/2024,Tuesday,7:51:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:51:00
DRYU6019623,ONE,9/17/2024 19:52,9/17/2024,Tuesday,7:52:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:52:00
TCLU8094909,HLL,9/17/2024 17:48,9/17/2024,Tuesday,5:48:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,17:48:00
UACU5854210,HLL,9/17/2024 17:48,9/17/2024,Tuesday,5:48:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,17:48:00
MSDU8933044,MSL,9/17/2024 10:48,9/17/2024,Tuesday,10:48:00,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty,10:48:00
TIIU2046330,YML,9/17/2024 10:27,9/17/2024,Tuesday,10:27:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,10:27:00
TIIU2019777,YML,9/17/2024 10:27,9/17/2024,Tuesday,10:27:00,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,10:27:00
UACU5749323,HLL,9/17/2024 7:41,9/17/2024,Tuesday,7:41:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,07:41:00
HLBU1821284,HLL,9/17/2024 19:56,9/17/2024,Tuesday,7:56:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:56:00
CAAU6371271,HLL,9/17/2024 19:52,9/17/2024,Tuesday,7:52:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:52:00
MEDU8421734,HLLG,9/17/2024 10:48,9/17/2024,Tuesday,10:48:00,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service,10:48:00
TEMU2856820,HLL,9/17/2024 8:18,9/17/2024,Tuesday,8:18:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,08:18:00
TEMU4295230,ONE,9/17/2024 19:09,9/17/2024,Tuesday,7:09:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,19:09:00
HLBU2319603,HLL,9/17/2024 19:52,9/17/2024,Tuesday,7:52:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,19:52:00
TCLU8127561,HLL,9/17/2024 19:52,9/17/2024,Tuesday,7:52:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:52:00
TLLU5275408,HLL,9/17/2024 19:51,9/17/2024,Tuesday,7:51:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:51:00
FANU1103838,HLL,9/17/2024 19:51,9/17/2024,Tuesday,7:51:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:51:00
TXGU6829189,HLL,9/17/2024 19:56,9/17/2024,Tuesday,7:56:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:56:00
HLBU1811985,HLL,9/17/2024 19:57,9/17/2024,Tuesday,7:57:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,19:57:00
TRHU6368597,ONE,9/17/2024 19:52,9/17/2024,Tuesday,7:52:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:52:00
ONEU5796200,ONE,9/17/2024 12:06,9/17/2024,Tuesday,12:06:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,12:06:00
ONEU1788444,ONE,9/17/2024 19:51,9/17/2024,Tuesday,7:51:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:51:00
ONEU1277845,ONE,9/17/2024 19:56,9/17/2024,Tuesday,7:56:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:56:00
FFAU3657476,ONE,9/17/2024 19:51,9/17/2024,Tuesday,7:51:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:51:00
FBIU0466358,HLL,9/17/2024 17:48,9/17/2024,Tuesday,5:48:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,17:48:00
TCKU6106238,OOCL,9/18/2024 14:38,9/18/2024,Wednesday,2:38:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,14:38:00
SEGU4988120,CMA,9/18/2024 9:42,9/18/2024,Wednesday,9:42:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,09:42:00
FSCU9654207,HLL,9/18/2024 16:58,9/18/2024,Wednesday,4:58:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,16:58:00
FFAU5651440,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
NBYU8116508,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
BMOU6224442,KMTC,9/18/2024 5:35,9/18/2024,Wednesday,5:35:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,05:35:00
UACU5435132,HLL,9/18/2024 17:11,9/18/2024,Wednesday,5:11:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,17:11:00
GESU6077724,CMA,9/18/2024 21:33,9/18/2024,Wednesday,9:33:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,21:33:00
TRHU5272079,OOCL,9/18/2024 14:38,9/18/2024,Wednesday,2:38:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,14:38:00
TGBU7416211,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
BEAU4857200,KMTC,9/18/2024 5:35,9/18/2024,Wednesday,5:35:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,05:35:00
NBYU8121335,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
BEAU4927396,KMTC,9/18/2024 5:35,9/18/2024,Wednesday,5:35:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,05:35:00
ONEU1104006,ONE,9/18/2024 19:29,9/18/2024,Wednesday,7:29:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:29:00
TEMU4220879,KMTC,9/18/2024 5:35,9/18/2024,Wednesday,5:35:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,05:35:00
FFAU1070999,KMTC,9/18/2024 5:35,9/18/2024,Wednesday,5:35:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,05:35:00
GESU5504035,M4CL,9/18/2024 11:54,9/18/2024,Wednesday,11:54:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,11:54:00
FCIU7181132,KMTC,9/18/2024 5:35,9/18/2024,Wednesday,5:35:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,05:35:00
NBYU0182566,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:10:00
TGHU6067483,HLL,9/18/2024 17:11,9/18/2024,Wednesday,5:11:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,17:11:00
BEAU5299740,ONE,9/18/2024 19:29,9/18/2024,Wednesday,7:29:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:29:00
BEAU2748853,ONE,9/18/2024 12:54,9/18/2024,Wednesday,12:54:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service,12:54:00
TCNU6583024,HLL,9/18/2024 16:58,9/18/2024,Wednesday,4:58:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,16:58:00
ONEU1556120,ONE,9/18/2024 19:29,9/18/2024,Wednesday,7:29:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:29:00
NBYU0127430,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:10:00
ONEU0350772,ONE,9/18/2024 19:29,9/18/2024,Wednesday,7:29:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:29:00
CRXU9908527,CAGS,9/18/2024 18:08,9/18/2024,Wednesday,6:08:00,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service,18:08:00
TEMU7530796,HLL,9/18/2024 16:58,9/18/2024,Wednesday,4:58:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty,16:58:00
TLLU2953116,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty,16:10:00
BAXU2597691,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2645887,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2633572,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2676527,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2627414,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2589016,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2627815,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
UNIU2073131,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2641691,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2612775,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2633150,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2589309,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2657430,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2684245,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2645486,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
UNIU2074626,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2662307,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2600007,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2675752,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2623614,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2648926,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2591667,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2668877,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2637876,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2646604,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
UNIU2075026,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2618541,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2627498,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2622135,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2670730,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BAXU2594780,BAX,9/18/2024 11:39,9/18/2024,Wednesday,11:39:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty,11:39:00
BMOU6040912,KMTC,9/18/2024 5:35,9/18/2024,Wednesday,5:35:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,05:35:00
NBYU8115158,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
ONEU5332869,ONE,9/18/2024 19:29,9/18/2024,Wednesday,7:29:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service,19:29:00
NBYU8096870,NOS,9/18/2024 16:10,9/18/2024,Wednesday,4:10:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty,16:10:00
